idposition,idcollar,acquisitiontime,scts,origincode,ecefx,ecefy,ecefz,latitude,longitude,height,dop,idfixtype,positionerror,satcount,ch01satid,ch01satcnr,ch02satid,ch02satcnr,ch03satid,ch03satcnr,ch04satid,ch04satcnr,ch05satid,ch05satcnr,ch06satid,ch06satcnr,ch07satid,ch07satcnr,ch08satid,ch08satcnr,ch09satid,ch09satcnr,ch10satid,ch10satcnr,ch11satid,ch11satcnr,ch12satid,ch12satcnr,idmortalitystatus,activity,mainvoltage,backupvoltage,temperature,transformedx,transformedy
59000434,1000001,2018-03-18T13:04:03,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,18,NA,NA
59000443,1000001,2018-03-18T21:23:59,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,17,NA,NA
59000451,1000001,2018-03-19T04:08:48,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,17,NA,NA
59000491,1000001,2018-07-09T15:01:23,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,26,NA,NA
59000538,1000001,2018-07-09T15:32:21,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,-103,NA,NA
59000554,1000001,2018-07-09T16:05:38,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,29,NA,NA
59000580,1000001,2018-07-09T16:32:09,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,29,NA,NA
59000591,1000001,2018-07-09T16:56:35,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,29,NA,NA
59000789,1000001,2016-08-11T14:13:16,2018-07-10T09:30:45,C,3789030,911450,5032202,52.4306942907295,13.5255092910505,45,1.2,5,NA,9,18,32,27,35,32,32,10,29,16,29,21,29,7,29,8,32,15,29,NA,NA,NA,NA,NA,NA,1,0,3.36,3.36,27,NA,NA
59000947,1000001,2000-01-01T01:31:44,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,2.16,23,NA,NA
59000955,1000001,2000-01-01T02:27:01,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.38,2.14,23,NA,NA
59000963,1000001,2000-01-01T04:01:42,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.38,2.1,23,NA,NA
59000971,1000001,2000-01-01T05:31:43,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.38,2.06,23,NA,NA
59001019,1000001,2017-07-12T08:57:27,2018-07-10T09:30:45,C,3789010,911486,5032160,52.4305426916919,13.5260926597009,5,4.8,5,NA,5,31,29,12,29,6,32,2,29,25,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.4,3.4,27,NA,NA
59001027,1000001,2017-09-25T13:33:08,2018-07-10T09:30:45,C,3789030,911470,5032189,52.4305897407585,13.5257951778887,38,1.4,5,NA,9,1,41,3,41,14,41,17,41,22,41,31,44,32,47,11,38,8,35,NA,NA,NA,NA,NA,NA,1,0,3.4,3.4,23,NA,NA
59001035,1000001,2017-09-25T14:24:39,2018-07-10T09:30:45,C,3789034,911472,5032187,52.4305477485762,13.5258100122382,39,1.6,5,NA,10,1,44,3,47,14,44,23,41,31,44,32,47,17,44,19,41,11,29,22,35,NA,NA,NA,NA,1,0,3.5,3.52,26,NA,NA
59001043,1000001,2017-09-26T11:27:44,2018-07-10T09:30:45,C,3789036,911473,5032189,52.4305431905783,13.5258174294005,42,2,5,NA,8,8,44,10,44,27,44,11,38,32,38,14,29,28,35,18,38,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.4,3.4,25,NA,NA
59001051,1000001,2017-10-12T16:11:43,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,1.74,19,NA,NA
59001059,1000001,2017-10-12T23:58:50,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,1.6,18,NA,NA
59001067,1000001,2017-10-13T08:04:04,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,2.04,22,NA,NA
59001075,1000001,2017-10-13T11:36:26,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.38,2.16,23,NA,NA
59001084,1000001,2018-03-12T20:01:10,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,20,NA,NA
59001092,1000001,2018-03-13T02:46:01,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,19,NA,NA
59001100,1000001,2018-03-13T08:24:12,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.38,23,NA,NA
59001108,1000001,2018-03-13T12:24:12,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.38,23,NA,NA
59001116,1000001,2018-03-14T20:31:54,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,20,NA,NA
59001124,1000001,2018-03-15T03:48:57,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,19,NA,NA
59000649,1000001,2018-07-09T19:03:52,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,29,NA,NA
59000662,1000001,2018-07-09T19:06:35,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,29,NA,NA
59000666,1000001,2000-01-02T03:49:14,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,26,NA,NA
59000672,1000001,2000-01-02T07:04:16,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.38,23,NA,NA
59000683,1000001,2018-07-09T19:41:43,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.46,27,NA,NA
59000692,1000001,2000-01-02T14:39:40,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,25,NA,NA
59000699,1000001,2018-07-09T20:08:55,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000705,1000001,2018-07-09T20:33:41,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000716,1000001,2000-01-02T20:47:02,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.4,23,NA,NA
59000724,1000001,2000-01-02T22:19:38,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.38,26,NA,NA
59000733,1000001,2000-01-03T12:01:39,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.44,3.44,24,NA,NA
59000736,1000001,2018-07-09T21:00:42,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000748,1000001,2018-07-09T21:16:40,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.44,3.44,26,NA,NA
59000754,1000001,2000-01-04T12:18:44,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,26,NA,NA
59000760,1000001,2000-01-05T00:01:39,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.44,3.44,29,NA,NA
59000773,1000001,2000-01-05T09:38:45,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,27,NA,NA
59000780,1000001,2000-01-05T17:48:33,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,27,NA,NA
59000794,1000001,2018-07-09T22:29:28,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000798,1000001,2018-07-09T22:45:33,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,26,NA,NA
59000811,1000001,2018-07-09T23:31:58,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000815,1000001,2018-07-09T23:53:59,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000822,1000001,2018-07-10T00:14:27,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000829,1000001,2018-07-10T00:47:16,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,28,NA,NA
59000838,1000001,2018-07-10T01:23:26,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,28,NA,NA
59000983,1000001,2000-01-01T13:09:10,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,24,NA,NA
59000991,1000001,2000-01-01T19:10:14,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.38,21,NA,NA
59000999,1000001,2000-01-01T22:12:37,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.38,3.4,22,NA,NA
59001010,1000001,2000-01-02T01:48:50,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.38,2.28,24,NA,NA
59001016,1000001,2000-01-02T04:48:50,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.38,2.18,23,NA,NA
59000424,1000001,2000-01-01T03:06:53,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.4,3.4,25,NA,NA
59000390,1000001,2018-07-10T01:44:53,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,28,NA,NA
59000411,1000001,2018-07-10T02:32:06,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,28,NA,NA
59000417,1000001,2018-07-10T02:50:51,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,27,NA,NA
59000384,1000001,2000-01-01T01:01:42,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.36,3.36,24,NA,NA
59000397,1000001,2018-03-15T11:56:25,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.38,24,NA,NA
59000430,1000001,2018-03-17T00:01:39,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,19,NA,NA
59000440,1000001,2018-03-18T19:18:59,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,17,NA,NA
59000449,1000001,2018-03-19T02:03:48,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,17,NA,NA
59000472,1000001,2018-03-19T06:13:48,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,20,NA,NA
59000493,1000001,2018-07-09T15:06:59,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000541,1000001,2018-07-09T15:46:10,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,29,NA,NA
59000555,1000001,2018-07-09T16:08:25,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000586,1000001,2018-07-09T16:46:38,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.44,3.44,29,NA,NA
59000595,1000001,2018-07-09T17:10:30,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,30,NA,NA
59000944,1000001,2000-01-01T01:27:02,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,2.02,22,NA,NA
59000948,1000001,2000-01-01T01:31:45,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.38,3.38,22,NA,NA
59000961,1000001,2000-01-01T03:31:43,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.38,2.12,23,NA,NA
59000967,1000001,2000-01-01T04:57:00,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.38,2.14,23,NA,NA
59000978,1000001,2000-01-01T07:01:42,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.38,2.12,23,NA,NA
59001021,1000001,2017-07-13T00:01:38,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,24,NA,NA
59001033,1000001,2017-09-25T14:03:08,2018-07-10T09:30:45,C,3789036,911473,5032196,52.4305815460707,13.5258174294005,47,2,5,NA,9,3,41,11,44,22,38,1,38,14,44,17,44,32,44,19,38,31,47,NA,NA,NA,NA,NA,NA,1,0,0.38,3.5,24,NA,NA
59001038,1000001,2017-09-25T14:33:39,2018-07-10T09:30:45,C,3789034,911476,5032186,52.4305356054409,13.525867189456,39,1.6,5,NA,10,1,47,3,47,11,38,14,44,17,41,19,41,23,44,31,50,32,41,22,32,NA,NA,NA,NA,1,0,3.5,3.52,25,NA,NA
59001045,1000001,2017-09-26T11:37:33,2018-07-10T09:30:45,C,3789036,911472,5032187,52.4305338977928,13.5258031351002,40,2.4,5,NA,8,8,44,10,44,18,41,27,41,32,41,11,38,14,35,28,35,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.4,25,NA,NA
59001052,1000001,2017-10-12T17:14:10,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,1.7,19,NA,NA
59001061,1000001,2017-10-13T01:31:15,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,1.58,18,NA,NA
59001074,1000001,2017-10-13T11:06:27,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.38,2.2,24,NA,NA
59001079,1000001,2017-10-13T13:14:39,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.38,2.14,23,NA,NA
59001087,1000001,2018-03-12T23:08:39,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,19,NA,NA
59001098,1000001,2018-03-13T07:24:13,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.38,22,NA,NA
59001102,1000001,2018-03-13T09:24:12,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.38,23,NA,NA
59001114,1000001,2018-03-14T18:27:01,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,20,NA,NA
